precise	kind	title	path	declaration
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTaskFinishedReadingAudio:	swift.method	speechRecognitionTaskFinishedReadingAudio(_:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTaskFinishedReadingAudio(_:)	optional func speechRecognitionTaskFinishedReadingAudio(_ task: SFSpeechRecognitionTask)
c:objc(pl)SFSpeechRecognitionTaskDelegate(im)speechRecognitionTaskWasCancelled:	swift.method	speechRecognitionTaskWasCancelled(_:)	SFSpeechRecognitionTaskDelegate.speechRecognitionTaskWasCancelled(_:)	optional func speechRecognitionTaskWasCancelled(_ task: SFSpeechRecognitionTask)
c:objc(pl)SFSpeechRecognizerDelegate	swift.protocol	SFSpeechRecognizerDelegate	SFSpeechRecognizerDelegate	protocol SFSpeechRecognizerDelegate : NSObjectProtocol
c:objc(pl)SFSpeechRecognizerDelegate(im)speechRecognizer:availabilityDidChange:	swift.method	speechRecognizer(_:availabilityDidChange:)	SFSpeechRecognizerDelegate.speechRecognizer(_:availabilityDidChange:)	optional func speechRecognizer(_ speechRecognizer: SFSpeechRecognizer, availabilityDidChange available: Bool)
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::c:@E@SFSpeechErrorCode	swift.type.property	errorDomain	SFSpeechError.errorDomain	static var errorDomain: String { get }
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@SFSpeechErrorCode	swift.property	errorUserInfo	SFSpeechError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation13CustomNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@SFSpeechErrorCode	swift.property	errorCode	SFSpeechError.errorCode	var errorCode: Int { get }
s:10Foundation14AttributeScopePAAE13attributeKeysQrvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	swift.type.property	attributeKeys	AttributeScopes.SpeechAttributes.attributeKeys	static var attributeKeys: some Sequence<any AttributedStringKey.Type> { get }
s:10Foundation14AttributeScopePAAE21decodingConfigurationAA0bc7CodableE0VvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	swift.type.property	decodingConfiguration	AttributeScopes.SpeechAttributes.decodingConfiguration	static var decodingConfiguration: AttributeScopeCodableConfiguration { get }
s:10Foundation14AttributeScopePAAE21encodingConfigurationAA0bc7CodableE0VvpZ::SYNTHESIZED::s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	swift.type.property	encodingConfiguration	AttributeScopes.SpeechAttributes.encodingConfiguration	static var encodingConfiguration: AttributeScopeCodableConfiguration { get }
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV	swift.struct	AttributeScopes.SpeechAttributes	AttributeScopes.SpeechAttributes	struct SpeechAttributes
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V	swift.struct	AttributeScopes.SpeechAttributes.ConfidenceAttribute	AttributeScopes.SpeechAttributes.ConfidenceAttribute	struct ConfidenceAttribute
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V4nameSSvpZ	swift.type.property	name	AttributeScopes.SpeechAttributes.ConfidenceAttribute.name	static let name: String
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV010ConfidenceB0V5Valuea	swift.typealias	AttributeScopes.SpeechAttributes.ConfidenceAttribute.Value	AttributeScopes.SpeechAttributes.ConfidenceAttribute.Value	typealias Value = Double
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V	swift.struct	AttributeScopes.SpeechAttributes.TimeRangeAttribute	AttributeScopes.SpeechAttributes.TimeRangeAttribute	struct TimeRangeAttribute
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V4nameSSvpZ	swift.type.property	name	AttributeScopes.SpeechAttributes.TimeRangeAttribute.name	static let name: String
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V5Valuea	swift.typealias	AttributeScopes.SpeechAttributes.TimeRangeAttribute.Value	AttributeScopes.SpeechAttributes.TimeRangeAttribute.Value	typealias Value = CMTimeRange
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V6decode4fromSo06CMTimeG0as7Decoder_p_tKFZ	swift.type.method	decode(from:)	AttributeScopes.SpeechAttributes.TimeRangeAttribute.decode(from:)	static func decode(from decoder: any Decoder) throws -> AttributeScopes.SpeechAttributes.TimeRangeAttribute.Value
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV09TimeRangeB0V6encode_2toySo06CMTimeG0a_s7Encoder_ptKFZ	swift.type.method	encode(_:to:)	AttributeScopes.SpeechAttributes.TimeRangeAttribute.encode(_:to:)	static func encode(_ value: AttributeScopes.SpeechAttributes.TimeRangeAttribute.Value, to encoder: any Encoder) throws
s:10Foundation15AttributeScopesO6SpeechE0D10AttributesV14audioTimeRangeAF0ghB0Vvp	swift.property	audioTimeRange	AttributeScopes.SpeechAttributes.audioTimeRange	let audioTimeRange: AttributeScopes.SpeechAttributes.TimeRangeAttribute
